TimeStamp,EKKLISPR,EPLETR,EPLPAR,GCC2H4_I,GCC2H4_O,GCCO2_I,GCCO2_O,GCNONO2_I,GCNONO2_O,GHHUMI,GHTEMP,OUHUMI,OUTEMP,PKAVGPW,PLADVASS,PLFOTR,PLLGHTUS,UPTLM2,VPDKPA,EKKLISPR_TM1D,EPLETR_TM1D,EPLPAR_TM1D,GCC2H4_I_TM1D,GCC2H4_O_TM1D,GCCO2_I_TM1D,GCCO2_O_TM1D,GCNONO2_I_TM1D,GCNONO2_O_TM1D,GHHUMI_TM1D,GHTEMP_TM1D,OUHUMI_TM1D,OUTEMP_TM1D,PKAVGPW_TM1D,PLADVASS_TM1D,PLFOTR_TM1D,PLLGHTUS_TM1D,UPTLM2_TM1D,VPDKPA_TM1D,EKKLISPR_TM2D,EPLETR_TM2D,EPLPAR_TM2D,GCC2H4_I_TM2D,GCC2H4_O_TM2D,GCCO2_I_TM2D,GCCO2_O_TM2D,GCNONO2_I_TM2D,GCNONO2_O_TM2D,GHHUMI_TM2D,GHTEMP_TM2D,OUHUMI_TM2D,OUTEMP_TM2D,PKAVGPW_TM2D,PLADVASS_TM2D,PLFOTR_TM2D,PLLGHTUS_TM2D,UPTLM2_TM2D,VPDKPA_TM2D,EKKLISPR_TM3D,EPLETR_TM3D,EPLPAR_TM3D,GCC2H4_I_TM3D,GCC2H4_O_TM3D,GCCO2_I_TM3D,GCCO2_O_TM3D,GCNONO2_I_TM3D,GCNONO2_O_TM3D,GHHUMI_TM3D,GHTEMP_TM3D,OUHUMI_TM3D,OUTEMP_TM3D,PKAVGPW_TM3D,PLADVASS_TM3D,PLFOTR_TM3D,PLLGHTUS_TM3D,UPTLM2_TM3D,VPDKPA_TM3D,EKKLISPR_TM4D,EPLETR_TM4D,EPLPAR_TM4D,GCC2H4_I_TM4D,GCC2H4_O_TM4D,GCCO2_I_TM4D,GCCO2_O_TM4D,GCNONO2_I_TM4D,GCNONO2_O_TM4D,GHHUMI_TM4D,GHTEMP_TM4D,OUHUMI_TM4D,OUTEMP_TM4D,PKAVGPW_TM4D,PLADVASS_TM4D,PLFOTR_TM4D,PLLGHTUS_TM4D,UPTLM2_TM4D,VPDKPA_TM4D,EKKLISPR_TM5D,EPLETR_TM5D,EPLPAR_TM5D,GCC2H4_I_TM5D,GCC2H4_O_TM5D,GCCO2_I_TM5D,GCCO2_O_TM5D,GCNONO2_I_TM5D,GCNONO2_O_TM5D,GHHUMI_TM5D,GHTEMP_TM5D,OUHUMI_TM5D,OUTEMP_TM5D,PKAVGPW_TM5D,PLADVASS_TM5D,PLFOTR_TM5D,PLLGHTUS_TM5D,UPTLM2_TM5D,VPDKPA_TM5D,EKKLISPR_TM6D,EPLETR_TM6D,EPLPAR_TM6D,GCC2H4_I_TM6D,GCC2H4_O_TM6D,GCCO2_I_TM6D,GCCO2_O_TM6D,GCNONO2_I_TM6D,GCNONO2_O_TM6D,GHHUMI_TM6D,GHTEMP_TM6D,OUHUMI_TM6D,OUTEMP_TM6D,PKAVGPW_TM6D,PLADVASS_TM6D,PLFOTR_TM6D,PLLGHTUS_TM6D,UPTLM2_TM6D,VPDKPA_TM6D,EKKLISPR_TM7D,EPLETR_TM7D,EPLPAR_TM7D,GCC2H4_I_TM7D,GCC2H4_O_TM7D,GCCO2_I_TM7D,GCCO2_O_TM7D,GCNONO2_I_TM7D,GCNONO2_O_TM7D,GHHUMI_TM7D,GHTEMP_TM7D,OUHUMI_TM7D,OUTEMP_TM7D,PKAVGPW_TM7D,PLADVASS_TM7D,PLFOTR_TM7D,PLLGHTUS_TM7D,UPTLM2_TM7D,VPDKPA_TM7D
17/03/2017,9.58217285,22.5809557,20767.0059,9.14117642,0,755.745098,535.366667,44.5384615,42.025641,79.2299802,19.7847666,80.7496528,9.07222222,99,2.00022422,0.67608514,45.1617151,1.68875001,0.47655682,8.24445051,16.6817581,14417.4593,8.56296299,0,676.518519,536.625,31.0149254,43,81.8899109,19.442674,93.0965278,10.9048611,104,1.47754706,0.70137692,33.3634732,1.63684029,0.41374586,10.075354,28.1584341,30822.5495,7.52826087,0,673.565217,535.115385,30.5862069,41.2727273,80.5720036,19.2356423,95.9736111,11.0263889,97,2.45301669,0.63002515,56.3173222,1.71010418,0.45326412,7.15565243,13.5415105,11653.0743,6.58372095,0,728.255814,523.62963,33.875,43.3421053,82.0664772,19.0645312,94.8086805,10.9854166,100.330002,1.25809199,0.68175188,27.0832297,1.53229168,0.39347845,10.9787849,35.3959144,36016.5479,7.99999999,0.00930233,694.734694,536.441861,31.7580645,44.4,78.6504712,19.6574906,73.8743055,8.99756942,98.3300018,2.93511295,0.64250097,70.7937291,1.75381945,0.50642274,11.8142498,29.7121201,29107.2406,22.8960785,1.19677419,766.627451,549.064516,63.9076923,48.3414634,78.2122665,19.9336138,60.4204861,9.36041666,96,2.55615234,0.66296999,59.4283922,1.96795137,0.52589795,11.9609163,29.3272009,30549.2511,13.9999999,1.73142857,745.018519,556.885714,47.9552239,43.8478261,77.7127698,20.2703775,70.8663193,9.82881946,103.330002,2.44502221,0.65348301,58.6544122,1.92402777,0.54797753,12.5251228,36.9106282,40146.1483,11.9303572,0.02,702.482143,538.175,39.7014925,38.4130435,77.542028,20.0026012,73.2354165,9.7527778,105.669998,3.13816126,0.64153557,73.821278,1.93472222,0.56168073
18/03/2017,8.24445051,16.6817581,14417.4593,8.56296299,0,676.518519,536.625,31.0149254,43,81.8899109,19.442674,93.0965278,10.9048611,104,1.47754706,0.70137692,33.3634732,1.63684029,0.41374586,10.075354,28.1584341,30822.5495,7.52826087,0,673.565217,535.115385,30.5862069,41.2727273,80.5720036,19.2356423,95.9736111,11.0263889,97,2.45301669,0.63002515,56.3173222,1.71010418,0.45326412,7.15565243,13.5415105,11653.0743,6.58372095,0,728.255814,523.62963,33.875,43.3421053,82.0664772,19.0645312,94.8086805,10.9854166,100.330002,1.25809199,0.68175188,27.0832297,1.53229168,0.39347845,10.9787849,35.3959144,36016.5479,7.99999999,0.00930233,694.734694,536.441861,31.7580645,44.4,78.6504712,19.6574906,73.8743055,8.99756942,98.3300018,2.93511295,0.64250097,70.7937291,1.75381945,0.50642274,11.8142498,29.7121201,29107.2406,22.8960785,1.19677419,766.627451,549.064516,63.9076923,48.3414634,78.2122665,19.9336138,60.4204861,9.36041666,96,2.55615234,0.66296999,59.4283922,1.96795137,0.52589795,11.9609163,29.3272009,30549.2511,13.9999999,1.73142857,745.018519,556.885714,47.9552239,43.8478261,77.7127698,20.2703775,70.8663193,9.82881946,103.330002,2.44502221,0.65348301,58.6544122,1.92402777,0.54797753,12.5251228,36.9106282,40146.1483,11.9303572,0.02,702.482143,538.175,39.7014925,38.4130435,77.542028,20.0026012,73.2354165,9.7527778,105.669998,3.13816126,0.64153557,73.821278,1.93472222,0.56168073,12.8615934,37.8505363,43334.8211,8.97083339,0,695.041667,532.272727,29.1206897,47.9259259,75.2600242,19.8193638,55.1267361,10.0847222,103,3.26503364,0.66983215,75.7004463,2.06027778,0.59117597
19/03/2017,10.075354,28.1584341,30822.5495,7.52826087,0,673.565217,535.115385,30.5862069,41.2727273,80.5720036,19.2356423,95.9736111,11.0263889,97,2.45301669,0.63002515,56.3173222,1.71010418,0.45326412,7.15565243,13.5415105,11653.0743,6.58372095,0,728.255814,523.62963,33.875,43.3421053,82.0664772,19.0645312,94.8086805,10.9854166,100.330002,1.25809199,0.68175188,27.0832297,1.53229168,0.39347845,10.9787849,35.3959144,36016.5479,7.99999999,0.00930233,694.734694,536.441861,31.7580645,44.4,78.6504712,19.6574906,73.8743055,8.99756942,98.3300018,2.93511295,0.64250097,70.7937291,1.75381945,0.50642274,11.8142498,29.7121201,29107.2406,22.8960785,1.19677419,766.627451,549.064516,63.9076923,48.3414634,78.2122665,19.9336138,60.4204861,9.36041666,96,2.55615234,0.66296999,59.4283922,1.96795137,0.52589795,11.9609163,29.3272009,30549.2511,13.9999999,1.73142857,745.018519,556.885714,47.9552239,43.8478261,77.7127698,20.2703775,70.8663193,9.82881946,103.330002,2.44502221,0.65348301,58.6544122,1.92402777,0.54797753,12.5251228,36.9106282,40146.1483,11.9303572,0.02,702.482143,538.175,39.7014925,38.4130435,77.542028,20.0026012,73.2354165,9.7527778,105.669998,3.13816126,0.64153557,73.821278,1.93472222,0.56168073,12.8615934,37.8505363,43334.8211,8.97083339,0,695.041667,532.272727,29.1206897,47.9259259,75.2600242,19.8193638,55.1267361,10.0847222,103,3.26503364,0.66983215,75.7004463,2.06027778,0.59117597,11.3311175,32.2335991,31269.6941,9.76122449,0,699.877551,531.347826,42.9107143,43.68,77.9515391,20.3085119,78.2093752,9.66319445,117.669998,2.96889035,0.69059064,64.4669848,2.0607971,0.53795223
20/03/2017,7.15565243,13.5415105,11653.0743,6.58372095,0,728.255814,523.62963,33.875,43.3421053,82.0664772,19.0645312,94.8086805,10.9854166,100.330002,1.25809199,0.68175188,27.0832297,1.53229168,0.39347845,10.9787849,35.3959144,36016.5479,7.99999999,0.00930233,694.734694,536.441861,31.7580645,44.4,78.6504712,19.6574906,73.8743055,8.99756942,98.3300018,2.93511295,0.64250097,70.7937291,1.75381945,0.50642274,11.8142498,29.7121201,29107.2406,22.8960785,1.19677419,766.627451,549.064516,63.9076923,48.3414634,78.2122665,19.9336138,60.4204861,9.36041666,96,2.55615234,0.66296999,59.4283922,1.96795137,0.52589795,11.9609163,29.3272009,30549.2511,13.9999999,1.73142857,745.018519,556.885714,47.9552239,43.8478261,77.7127698,20.2703775,70.8663193,9.82881946,103.330002,2.44502221,0.65348301,58.6544122,1.92402777,0.54797753,12.5251228,36.9106282,40146.1483,11.9303572,0.02,702.482143,538.175,39.7014925,38.4130435,77.542028,20.0026012,73.2354165,9.7527778,105.669998,3.13816126,0.64153557,73.821278,1.93472222,0.56168073,12.8615934,37.8505363,43334.8211,8.97083339,0,695.041667,532.272727,29.1206897,47.9259259,75.2600242,19.8193638,55.1267361,10.0847222,103,3.26503364,0.66983215,75.7004463,2.06027778,0.59117597,11.3311175,32.2335991,31269.6941,9.76122449,0,699.877551,531.347826,42.9107143,43.68,77.9515391,20.3085119,78.2093752,9.66319445,117.669998,2.96889035,0.69059064,64.4669848,2.0607971,0.53795223,12.4734785,33.4796784,32067.5457,13.3509804,1.02105264,692.764706,558.026316,62.3064516,59.1041667,74.6706251,20.3363173,63.5489051,12.2956205,119.669998,2.72873061,0.69561651,66.9593573,2.16452555,0.62239753
21/03/2017,10.9787849,35.3959144,36016.5479,7.99999999,0.00930233,694.734694,536.441861,31.7580645,44.4,78.6504712,19.6574906,73.8743055,8.99756942,98.3300018,2.93511295,0.64250097,70.7937291,1.75381945,0.50642274,11.8142498,29.7121201,29107.2406,22.8960785,1.19677419,766.627451,549.064516,63.9076923,48.3414634,78.2122665,19.9336138,60.4204861,9.36041666,96,2.55615234,0.66296999,59.4283922,1.96795137,0.52589795,11.9609163,29.3272009,30549.2511,13.9999999,1.73142857,745.018519,556.885714,47.9552239,43.8478261,77.7127698,20.2703775,70.8663193,9.82881946,103.330002,2.44502221,0.65348301,58.6544122,1.92402777,0.54797753,12.5251228,36.9106282,40146.1483,11.9303572,0.02,702.482143,538.175,39.7014925,38.4130435,77.542028,20.0026012,73.2354165,9.7527778,105.669998,3.13816126,0.64153557,73.821278,1.93472222,0.56168073,12.8615934,37.8505363,43334.8211,8.97083339,0,695.041667,532.272727,29.1206897,47.9259259,75.2600242,19.8193638,55.1267361,10.0847222,103,3.26503364,0.66983215,75.7004463,2.06027778,0.59117597,11.3311175,32.2335991,31269.6941,9.76122449,0,699.877551,531.347826,42.9107143,43.68,77.9515391,20.3085119,78.2093752,9.66319445,117.669998,2.96889035,0.69059064,64.4669848,2.0607971,0.53795223,12.4734785,33.4796784,32067.5457,13.3509804,1.02105264,692.764706,558.026316,62.3064516,59.1041667,74.6706251,20.3363173,63.5489051,12.2956205,119.669998,2.72873061,0.69561651,66.9593573,2.16452555,0.62239753,12.5103345,28.0688078,25324.9218,15.7408163,3.47959185,697.591837,614.44898,74.7833333,85.0877193,71.3234051,19.7943414,66.4472223,13.0284723,119.669998,2.38192045,0.69627283,56.1376144,2.34375002,0.67343056
22/03/2017,11.8142498,29.7121201,29107.2406,22.8960785,1.19677419,766.627451,549.064516,63.9076923,48.3414634,78.2122665,19.9336138,60.4204861,9.36041666,96,2.55615234,0.66296999,59.4283922,1.96795137,0.52589795,11.9609163,29.3272009,30549.2511,13.9999999,1.73142857,745.018519,556.885714,47.9552239,43.8478261,77.7127698,20.2703775,70.8663193,9.82881946,103.330002,2.44502221,0.65348301,58.6544122,1.92402777,0.54797753,12.5251228,36.9106282,40146.1483,11.9303572,0.02,702.482143,538.175,39.7014925,38.4130435,77.542028,20.0026012,73.2354165,9.7527778,105.669998,3.13816126,0.64153557,73.821278,1.93472222,0.56168073,12.8615934,37.8505363,43334.8211,8.97083339,0,695.041667,532.272727,29.1206897,47.9259259,75.2600242,19.8193638,55.1267361,10.0847222,103,3.26503364,0.66983215,75.7004463,2.06027778,0.59117597,11.3311175,32.2335991,31269.6941,9.76122449,0,699.877551,531.347826,42.9107143,43.68,77.9515391,20.3085119,78.2093752,9.66319445,117.669998,2.96889035,0.69059064,64.4669848,2.0607971,0.53795223,12.4734785,33.4796784,32067.5457,13.3509804,1.02105264,692.764706,558.026316,62.3064516,59.1041667,74.6706251,20.3363173,63.5489051,12.2956205,119.669998,2.72873061,0.69561651,66.9593573,2.16452555,0.62239753,12.5103345,28.0688078,25324.9218,15.7408163,3.47959185,697.591837,614.44898,74.7833333,85.0877193,71.3234051,19.7943414,66.4472223,13.0284723,119.669998,2.38192045,0.69627283,56.1376144,2.34375002,0.67343056,10.1365303,17.8231297,19526.9983,5.56170211,0.32903226,601.425532,537.290323,35.2166667,50,77.1639664,18.8226936,83.3215277,12.9350694,112,1.52584268,0.61698367,35.6462595,2.04413195,0.53789821
23/03/2017,11.9609163,29.3272009,30549.2511,13.9999999,1.73142857,745.018519,556.885714,47.9552239,43.8478261,77.7127698,20.2703775,70.8663193,9.82881946,103.330002,2.44502221,0.65348301,58.6544122,1.92402777,0.54797753,12.5251228,36.9106282,40146.1483,11.9303572,0.02,702.482143,538.175,39.7014925,38.4130435,77.542028,20.0026012,73.2354165,9.7527778,105.669998,3.13816126,0.64153557,73.821278,1.93472222,0.56168073,12.8615934,37.8505363,43334.8211,8.97083339,0,695.041667,532.272727,29.1206897,47.9259259,75.2600242,19.8193638,55.1267361,10.0847222,103,3.26503364,0.66983215,75.7004463,2.06027778,0.59117597,11.3311175,32.2335991,31269.6941,9.76122449,0,699.877551,531.347826,42.9107143,43.68,77.9515391,20.3085119,78.2093752,9.66319445,117.669998,2.96889035,0.69059064,64.4669848,2.0607971,0.53795223,12.4734785,33.4796784,32067.5457,13.3509804,1.02105264,692.764706,558.026316,62.3064516,59.1041667,74.6706251,20.3363173,63.5489051,12.2956205,119.669998,2.72873061,0.69561651,66.9593573,2.16452555,0.62239753,12.5103345,28.0688078,25324.9218,15.7408163,3.47959185,697.591837,614.44898,74.7833333,85.0877193,71.3234051,19.7943414,66.4472223,13.0284723,119.669998,2.38192045,0.69627283,56.1376144,2.34375002,0.67343056,10.1365303,17.8231297,19526.9983,5.56170211,0.32903226,601.425532,537.290323,35.2166667,50,77.1639664,18.8226936,83.3215277,12.9350694,112,1.52584268,0.61698367,35.6462595,2.04413195,0.53789821,10.5067922,13.4683207,22449.8257,8.0181818,3.36499998,689.672727,563.35,58.5147059,50.6808511,71.1132395,19.6321977,65.1513887,17.0548611,108,1.15200163,0.54815813,26.9366416,2.20517361,0.68143741
24/03/2017,12.5251228,36.9106282,40146.1483,11.9303572,0.02,702.482143,538.175,39.7014925,38.4130435,77.542028,20.0026012,73.2354165,9.7527778,105.669998,3.13816126,0.64153557,73.821278,1.93472222,0.56168073,12.8615934,37.8505363,43334.8211,8.97083339,0,695.041667,532.272727,29.1206897,47.9259259,75.2600242,19.8193638,55.1267361,10.0847222,103,3.26503364,0.66983215,75.7004463,2.06027778,0.59117597,11.3311175,32.2335991,31269.6941,9.76122449,0,699.877551,531.347826,42.9107143,43.68,77.9515391,20.3085119,78.2093752,9.66319445,117.669998,2.96889035,0.69059064,64.4669848,2.0607971,0.53795223,12.4734785,33.4796784,32067.5457,13.3509804,1.02105264,692.764706,558.026316,62.3064516,59.1041667,74.6706251,20.3363173,63.5489051,12.2956205,119.669998,2.72873061,0.69561651,66.9593573,2.16452555,0.62239753,12.5103345,28.0688078,25324.9218,15.7408163,3.47959185,697.591837,614.44898,74.7833333,85.0877193,71.3234051,19.7943414,66.4472223,13.0284723,119.669998,2.38192045,0.69627283,56.1376144,2.34375002,0.67343056,10.1365303,17.8231297,19526.9983,5.56170211,0.32903226,601.425532,537.290323,35.2166667,50,77.1639664,18.8226936,83.3215277,12.9350694,112,1.52584268,0.61698367,35.6462595,2.04413195,0.53789821,10.5067922,13.4683207,22449.8257,8.0181818,3.36499998,689.672727,563.35,58.5147059,50.6808511,71.1132395,19.6321977,65.1513887,17.0548611,108,1.15200163,0.54815813,26.9366416,2.20517361,0.68143741,9.27462269,10.1821649,13805.4707,26.9765956,0.73703702,740.106383,564.666667,72.8245614,52.6969697,71.9295729,19.3234727,69.1121529,15.6298611,99.6699982,0.88634729,0.54965833,20.3643293,2.11295138,0.64618147
25/03/2017,12.8615934,37.8505363,43334.8211,8.97083339,0,695.041667,532.272727,29.1206897,47.9259259,75.2600242,19.8193638,55.1267361,10.0847222,103,3.26503364,0.66983215,75.7004463,2.06027778,0.59117597,11.3311175,32.2335991,31269.6941,9.76122449,0,699.877551,531.347826,42.9107143,43.68,77.9515391,20.3085119,78.2093752,9.66319445,117.669998,2.96889035,0.69059064,64.4669848,2.0607971,0.53795223,12.4734785,33.4796784,32067.5457,13.3509804,1.02105264,692.764706,558.026316,62.3064516,59.1041667,74.6706251,20.3363173,63.5489051,12.2956205,119.669998,2.72873061,0.69561651,66.9593573,2.16452555,0.62239753,12.5103345,28.0688078,25324.9218,15.7408163,3.47959185,697.591837,614.44898,74.7833333,85.0877193,71.3234051,19.7943414,66.4472223,13.0284723,119.669998,2.38192045,0.69627283,56.1376144,2.34375002,0.67343056,10.1365303,17.8231297,19526.9983,5.56170211,0.32903226,601.425532,537.290323,35.2166667,50,77.1639664,18.8226936,83.3215277,12.9350694,112,1.52584268,0.61698367,35.6462595,2.04413195,0.53789821,10.5067922,13.4683207,22449.8257,8.0181818,3.36499998,689.672727,563.35,58.5147059,50.6808511,71.1132395,19.6321977,65.1513887,17.0548611,108,1.15200163,0.54815813,26.9366416,2.20517361,0.68143741,9.27462269,10.1821649,13805.4707,26.9765956,0.73703702,740.106383,564.666667,72.8245614,52.6969697,71.9295729,19.3234727,69.1121529,15.6298611,99.6699982,0.88634729,0.54965833,20.3643293,2.11295138,0.64618147,6.29043577,7.55970387,11821.407,16.3177778,0,762.311111,562.571429,59.3571429,54.3461539,78.00062,19.2718091,85.2086803,11.7753473,114,0.64279814,0.53623278,15.1194076,1.76670136,0.50232223
26/03/2017,11.3311175,32.2335991,31269.6941,9.76122449,0,699.877551,531.347826,42.9107143,43.68,77.9515391,20.3085119,78.2093752,9.66319445,117.669998,2.96889035,0.69059064,64.4669848,2.0607971,0.53795223,12.4734785,33.4796784,32067.5457,13.3509804,1.02105264,692.764706,558.026316,62.3064516,59.1041667,74.6706251,20.3363173,63.5489051,12.2956205,119.669998,2.72873061,0.69561651,66.9593573,2.16452555,0.62239753,12.5103345,28.0688078,25324.9218,15.7408163,3.47959185,697.591837,614.44898,74.7833333,85.0877193,71.3234051,19.7943414,66.4472223,13.0284723,119.669998,2.38192045,0.69627283,56.1376144,2.34375002,0.67343056,10.1365303,17.8231297,19526.9983,5.56170211,0.32903226,601.425532,537.290323,35.2166667,50,77.1639664,18.8226936,83.3215277,12.9350694,112,1.52584268,0.61698367,35.6462595,2.04413195,0.53789821,10.5067922,13.4683207,22449.8257,8.0181818,3.36499998,689.672727,563.35,58.5147059,50.6808511,71.1132395,19.6321977,65.1513887,17.0548611,108,1.15200163,0.54815813,26.9366416,2.20517361,0.68143741,9.27462269,10.1821649,13805.4707,26.9765956,0.73703702,740.106383,564.666667,72.8245614,52.6969697,71.9295729,19.3234727,69.1121529,15.6298611,99.6699982,0.88634729,0.54965833,20.3643293,2.11295138,0.64618147,6.29043577,7.55970387,11821.407,16.3177778,0,762.311111,562.571429,59.3571429,54.3461539,78.00062,19.2718091,85.2086803,11.7753473,114,0.64279814,0.53623278,15.1194076,1.76670136,0.50232223,13.2103018,9.02820452,26443.5573,7.8617021,0,627.553192,545.076923,26.0535714,47.4242424,76.9230333,19.7423576,84.915625,10.9861111,119.669998,0.72707806,0.42455132,18.0564094,2.21322917,0.56553114
27/03/2017,12.4734785,33.4796784,32067.5457,13.3509804,1.02105264,692.764706,558.026316,62.3064516,59.1041667,74.6706251,20.3363173,63.5489051,12.2956205,119.669998,2.72873061,0.69561651,66.9593573,2.16452555,0.62239753,12.5103345,28.0688078,25324.9218,15.7408163,3.47959185,697.591837,614.44898,74.7833333,85.0877193,71.3234051,19.7943414,66.4472223,13.0284723,119.669998,2.38192045,0.69627283,56.1376144,2.34375002,0.67343056,10.1365303,17.8231297,19526.9983,5.56170211,0.32903226,601.425532,537.290323,35.2166667,50,77.1639664,18.8226936,83.3215277,12.9350694,112,1.52584268,0.61698367,35.6462595,2.04413195,0.53789821,10.5067922,13.4683207,22449.8257,8.0181818,3.36499998,689.672727,563.35,58.5147059,50.6808511,71.1132395,19.6321977,65.1513887,17.0548611,108,1.15200163,0.54815813,26.9366416,2.20517361,0.68143741,9.27462269,10.1821649,13805.4707,26.9765956,0.73703702,740.106383,564.666667,72.8245614,52.6969697,71.9295729,19.3234727,69.1121529,15.6298611,99.6699982,0.88634729,0.54965833,20.3643293,2.11295138,0.64618147,6.29043577,7.55970387,11821.407,16.3177778,0,762.311111,562.571429,59.3571429,54.3461539,78.00062,19.2718091,85.2086803,11.7753473,114,0.64279814,0.53623278,15.1194076,1.76670136,0.50232223,13.2103018,9.02820452,26443.5573,7.8617021,0,627.553192,545.076923,26.0535714,47.4242424,76.9230333,19.7423576,84.915625,10.9861111,119.669998,0.72707806,0.42455132,18.0564094,2.21322917,0.56553114,10.171694,5.0406175,14083.9046,13.8809524,13.4027778,607.380952,582.944444,46.1076923,57.2222222,81.1052966,19.7403793,88.4635417,10.1190972,116.669998,0.2543379,0.33347629,10.0812356,1.94079862,0.43464796
28/03/2017,12.5103345,28.0688078,25324.9218,15.7408163,3.47959185,697.591837,614.44898,74.7833333,85.0877193,71.3234051,19.7943414,66.4472223,13.0284723,119.669998,2.38192045,0.69627283,56.1376144,2.34375002,0.67343056,10.1365303,17.8231297,19526.9983,5.56170211,0.32903226,601.425532,537.290323,35.2166667,50,77.1639664,18.8226936,83.3215277,12.9350694,112,1.52584268,0.61698367,35.6462595,2.04413195,0.53789821,10.5067922,13.4683207,22449.8257,8.0181818,3.36499998,689.672727,563.35,58.5147059,50.6808511,71.1132395,19.6321977,65.1513887,17.0548611,108,1.15200163,0.54815813,26.9366416,2.20517361,0.68143741,9.27462269,10.1821649,13805.4707,26.9765956,0.73703702,740.106383,564.666667,72.8245614,52.6969697,71.9295729,19.3234727,69.1121529,15.6298611,99.6699982,0.88634729,0.54965833,20.3643293,2.11295138,0.64618147,6.29043577,7.55970387,11821.407,16.3177778,0,762.311111,562.571429,59.3571429,54.3461539,78.00062,19.2718091,85.2086803,11.7753473,114,0.64279814,0.53623278,15.1194076,1.76670136,0.50232223,13.2103018,9.02820452,26443.5573,7.8617021,0,627.553192,545.076923,26.0535714,47.4242424,76.9230333,19.7423576,84.915625,10.9861111,119.669998,0.72707806,0.42455132,18.0564094,2.21322917,0.56553114,10.171694,5.0406175,14083.9046,13.8809524,13.4027778,607.380952,582.944444,46.1076923,57.2222222,81.1052966,19.7403793,88.4635417,10.1190972,116.669998,0.2543379,0.33347629,10.0812356,1.94079862,0.43464796,11.1559959,12.3427049,23756.3029,9.86470591,2.76111112,682.156863,565.259259,47.8196721,59.5454546,78.6156795,19.9915674,88.0708333,10.6649306,109.669998,1.02996634,0.41699943,24.6854107,2.17,0.51054854
29/03/2017,10.1365303,17.8231297,19526.9983,5.56170211,0.32903226,601.425532,537.290323,35.2166667,50,77.1639664,18.8226936,83.3215277,12.9350694,112,1.52584268,0.61698367,35.6462595,2.04413195,0.53789821,10.5067922,13.4683207,22449.8257,8.0181818,3.36499998,689.672727,563.35,58.5147059,50.6808511,71.1132395,19.6321977,65.1513887,17.0548611,108,1.15200163,0.54815813,26.9366416,2.20517361,0.68143741,9.27462269,10.1821649,13805.4707,26.9765956,0.73703702,740.106383,564.666667,72.8245614,52.6969697,71.9295729,19.3234727,69.1121529,15.6298611,99.6699982,0.88634729,0.54965833,20.3643293,2.11295138,0.64618147,6.29043577,7.55970387,11821.407,16.3177778,0,762.311111,562.571429,59.3571429,54.3461539,78.00062,19.2718091,85.2086803,11.7753473,114,0.64279814,0.53623278,15.1194076,1.76670136,0.50232223,13.2103018,9.02820452,26443.5573,7.8617021,0,627.553192,545.076923,26.0535714,47.4242424,76.9230333,19.7423576,84.915625,10.9861111,119.669998,0.72707806,0.42455132,18.0564094,2.21322917,0.56553114,10.171694,5.0406175,14083.9046,13.8809524,13.4027778,607.380952,582.944444,46.1076923,57.2222222,81.1052966,19.7403793,88.4635417,10.1190972,116.669998,0.2543379,0.33347629,10.0812356,1.94079862,0.43464796,11.1559959,12.3427049,23756.3029,9.86470591,2.76111112,682.156863,565.259259,47.8196721,59.5454546,78.6156795,19.9915674,88.0708333,10.6649306,109.669998,1.02996634,0.41699943,24.6854107,2.17,0.51054854,12.2085711,22.5866307,22311.1747,7.00384618,0,654.230769,536.142857,24.5483871,56.2571429,79.9326765,20.5507372,84.5076655,9.70694446,113.330002,1.8122565,0.65759904,45.1732598,2.16736112,0.49421498
30/03/2017,10.5067922,13.4683207,22449.8257,8.0181818,3.36499998,689.672727,563.35,58.5147059,50.6808511,71.1132395,19.6321977,65.1513887,17.0548611,108,1.15200163,0.54815813,26.9366416,2.20517361,0.68143741,9.27462269,10.1821649,13805.4707,26.9765956,0.73703702,740.106383,564.666667,72.8245614,52.6969697,71.9295729,19.3234727,69.1121529,15.6298611,99.6699982,0.88634729,0.54965833,20.3643293,2.11295138,0.64618147,6.29043577,7.55970387,11821.407,16.3177778,0,762.311111,562.571429,59.3571429,54.3461539,78.00062,19.2718091,85.2086803,11.7753473,114,0.64279814,0.53623278,15.1194076,1.76670136,0.50232223,13.2103018,9.02820452,26443.5573,7.8617021,0,627.553192,545.076923,26.0535714,47.4242424,76.9230333,19.7423576,84.915625,10.9861111,119.669998,0.72707806,0.42455132,18.0564094,2.21322917,0.56553114,10.171694,5.0406175,14083.9046,13.8809524,13.4027778,607.380952,582.944444,46.1076923,57.2222222,81.1052966,19.7403793,88.4635417,10.1190972,116.669998,0.2543379,0.33347629,10.0812356,1.94079862,0.43464796,11.1559959,12.3427049,23756.3029,9.86470591,2.76111112,682.156863,565.259259,47.8196721,59.5454546,78.6156795,19.9915674,88.0708333,10.6649306,109.669998,1.02996634,0.41699943,24.6854107,2.17,0.51054854,12.2085711,22.5866307,22311.1747,7.00384618,0,654.230769,536.142857,24.5483871,56.2571429,79.9326765,20.5507372,84.5076655,9.70694446,113.330002,1.8122565,0.65759904,45.1732598,2.16736112,0.49421498,11.6113547,21.1566601,22620.8384,6.40000001,0,619.196078,536.787879,20.4603175,54.9512195,79.4570101,20.1440549,73.6399306,9.26041666,103.669998,1.7084368,0.63780517,42.3133224,2.11031252,0.55951999
